1.444066413	0.410503502	1.085099936	0.226627191	1.092285646	0.646451305
1.14178396	0.314335836	1.173486471	0.252945184	1.034038608	0.549992564
0.850560731	0.309169798	1.057988461	0.179803811	0.739215355	0.18560225
0.638752315	0.11321352	0.970955297	0.206310766	0.367193126	0.150089293
1.057616323	0.570116613	1.467171507	0.289177692	1.190873367	0.301882789
1.75	0.75	1.75	0.75	7.743740918	0.893192679
1.142162819	0.09	1.093605148	0.09	0.577561766	0.09
0.75	0.11	0.68	0.13	0.7	0.13

